azimuth, elevation, dBi
250.00000000000003, 235, -6.702573935884577
255, 235, -6.632285543558034
260, 235, -6.665726287662293
265, 235, -6.801442310430858
270, 235, -7.041012590548732
275, 235, -7.3894070006572665
280, 235, -7.855941125775361
285, 235, -8.456215349277233
290.00000000000006, 235, -9.215967566857973
295, 235, -10.17919573649521
300.00000000000006, 235, -11.427397234865857
305, 235, -13.13467637159244
310, 235, -15.788750911218294
315, 235, -22.34494653543619
320, 235, -18.96942441693313
325, 235, -15.388952305774515
329.99999999999994, 235, -13.68909610254894
335.00000000000006, 235, -12.658392014443596
340, 235, -11.983019849954053
345, 235, -11.533853672846481
350.00000000000006, 235, -11.24626181484549
355, 235, -11.085409786674516
360, 235, -11.033611013962432
0, 239.99999999999997, -13.524934049040214
5, 239.99999999999997, -13.619644153201612
10, 239.99999999999997, -13.917871606799215
14.999999999999998, 239.99999999999997, -14.469056001258984
20, 239.99999999999997, -15.388952305774495
25, 239.99999999999997, -16.972658726168053
29.999999999999996, 239.99999999999997, -20.351212879419723
35, 239.99999999999997, -24.412971249392022
40, 239.99999999999997, -17.36081905803685
45, 239.99999999999997, -14.578725645194217
50, 239.99999999999997, -12.771425797840132
55, 239.99999999999997, -11.427397234865868
59.99999999999999, 239.99999999999997, -10.365912566413764
65, 239.99999999999997, -9.502386211403945
70, 239.99999999999997, -8.790766215223494
75.00000000000001, 239.99999999999997, -8.203525825496937
80, 239.99999999999997, -7.723191006876658
85, 239.99999999999997, -7.338253846919903
90, 239.99999999999997, -7.041012590548732
95, 239.99999999999997, -6.82635181275919
100, 239.99999999999997, -6.691019527618689
105, 239.99999999999997, -6.633183400238508
110, 239.99999999999997, -6.652149937891839
114.99999999999999, 239.99999999999997, -6.7481784585050795
119.99999999999999, 239.99999999999997, -6.922342887312853
125.00000000000001, 239.99999999999997, -7.176399159125198
130, 239.99999999999997, -7.512605842331745
135, 239.99999999999997, -7.93341565564432
140, 239.99999999999997, -8.440893070553457
145.00000000000003, 239.99999999999997, -9.035594558140188
150.00000000000003, 239.99999999999997, -9.71443922314731
155, 239.99999999999997, -10.466781524709468
160, 239.99999999999997, -11.267613173882332
164.99999999999997, 239.99999999999997, -12.067327107863989
170, 239.99999999999997, -12.781050598924757
175.00000000000003, 239.99999999999997, -13.29015748757875
180, 239.99999999999997, -13.477016917132666
185, 239.99999999999997, -13.29015748757875
190, 239.99999999999997, -12.781050598924757
195.00000000000003, 239.99999999999997, -12.067327107863989
200, 239.99999999999997, -11.267613173882335
205, 239.99999999999997, -10.466781524709468
210, 239.99999999999997, -9.71443922314731
215, 239.99999999999997, -9.035594558140188
220, 239.99999999999997, -8.440893070553457
225, 239.99999999999997, -7.933415655644323
229.99999999999997, 239.99999999999997, -7.512605842331749
235, 239.99999999999997, -7.176399159125202
239.99999999999997, 239.99999999999997, -6.922342887312856
245.00000000000003, 239.99999999999997, -6.7481784585050795
250.00000000000003, 239.99999999999997, -6.652149937891839
255, 239.99999999999997, -6.633183400238508
260, 239.99999999999997, -6.691019527618689
265, 239.99999999999997, -6.82635181275919
270, 239.99999999999997, -7.041012590548732
275, 239.99999999999997, -7.338253846919901
280, 239.99999999999997, -7.7231910068766565
285, 239.99999999999997, -8.203525825496934
290.00000000000006, 239.99999999999997, -8.790766215223494
295, 239.99999999999997, -9.502386211403946
300.00000000000006, 239.99999999999997, -10.365912566413764
305, 239.99999999999997, -11.427397234865868
310, 239.99999999999997, -12.771425797840132
315, 239.99999999999997, -14.578725645194199
320, 239.99999999999997, -17.36081905803685
325, 239.99999999999997, -24.412971249391852
329.99999999999994, 239.99999999999997, -20.351212879419723
335.00000000000006, 239.99999999999997, -16.972658726168053
340, 239.99999999999997, -15.388952305774495
345, 239.99999999999997, -14.469056001258984
350.00000000000006, 239.99999999999997, -13.917871606799215
355, 239.99999999999997, -13.619644153201612
360, 239.99999999999997, -13.524934049040214
0, 245.00000000000003, -24.49604841265551
5, 245.00000000000003, -25.73457860202996
10, 245.00000000000003, -45.529891096846015
14.999999999999998, 245.00000000000003, -23.595394216729346
20, 245.00000000000003, -19.78424863705307
25, 245.00000000000003, -17.360819058036746
29.999999999999996, 245.00000000000003, -15.547706779297105
35, 245.00000000000003, -14.092887976059616
40, 245.00000000000003, -12.880544791683143
45, 245.00000000000003, -11.847430027380334
50, 245.00000000000003, -10.955252410816996
55, 245.00000000000003, -10.179195736495197
59.99999999999999, 245.00000000000003, -9.502386211403945
65, 245.00000000000003, -8.912936963532829
70, 245.00000000000003, -8.402245058780233
75.00000000000001, 245.00000000000003, -7.963951500854819
80, 245.00000000000003, -7.593275473715754
85, 245.00000000000003, -7.286570005645943
90, 245.00000000000003, -7.041012590548732
95, 245.00000000000003, -6.854378644701418
100, 245.00000000000003, -6.724864117735827
105, 245.00000000000003, -6.650933510627192
110, 245.00000000000003, -6.631174558387576
114.99999999999999, 245.00000000000003, -6.664142725813021
119.99999999999999, 245.00000000000003, -6.748178458505078
125.00000000000001, 245.00000000000003, -6.881178621154637
130, 245.00000000000003, -7.060301831966812
135, 245.00000000000003, -7.2815875634840665
140, 245.00000000000003, -7.539475092670937
145.00000000000003, 245.00000000000003, -7.826228246415566
150.00000000000003, 245.00000000000003, -8.131317233930673
155, 245.00000000000003, -8.440893070553447
160, 245.00000000000003, -8.737615701792024
164.99999999999997, 245.00000000000003, -9.001226469689719
170, 245.00000000000003, -9.210274346930314
175.00000000000003, 245.00000000000003, -9.345132612607426
180, 245.00000000000003, -9.391788694130085
185, 245.00000000000003, -9.345132612607426
190, 245.00000000000003, -9.210274346930314
195.00000000000003, 245.00000000000003, -9.001226469689719
200, 245.00000000000003, -8.737615701792024
205, 245.00000000000003, -8.440893070553447
210, 245.00000000000003, -8.131317233930673
215, 245.00000000000003, -7.826228246415566
220, 245.00000000000003, -7.539475092670939
225, 245.00000000000003, -7.281587563484068
229.99999999999997, 245.00000000000003, -7.0603018319668145
235, 245.00000000000003, -6.881178621154637
239.99999999999997, 245.00000000000003, -6.7481784585050795
245.00000000000003, 245.00000000000003, -6.664142725813021
250.00000000000003, 245.00000000000003, -6.631174558387576
255, 245.00000000000003, -6.650933510627192
260, 245.00000000000003, -6.724864117735827
265, 245.00000000000003, -6.854378644701418
270, 245.00000000000003, -7.041012590548732
275, 245.00000000000003, -7.286570005645942
280, 245.00000000000003, -7.593275473715753
285, 245.00000000000003, -7.963951500854817
290.00000000000006, 245.00000000000003, -8.402245058780233
295, 245.00000000000003, -8.912936963532829
300.00000000000006, 245.00000000000003, -9.502386211403945
305, 245.00000000000003, -10.179195736495197
310, 245.00000000000003, -10.955252410816987
315, 245.00000000000003, -11.847430027380327
320, 245.00000000000003, -12.880544791683143
325, 245.00000000000003, -14.092887976059616
329.99999999999994, 245.00000000000003, -15.547706779297082
335.00000000000006, 245.00000000000003, -17.360819058036746
340, 245.00000000000003, -19.78424863705307
345, 245.00000000000003, -23.595394216729346
350.00000000000006, 245.00000000000003, -45.529891096846015
355, 245.00000000000003, -25.73457860202996
360, 245.00000000000003, -24.49604841265551
0, 250.00000000000003, -13.840300817221927
5, 250.00000000000003, -13.76437443261352
10, 250.00000000000003, -13.544861849344723
14.999999999999998, 250.00000000000003, -13.203938699827358
20, 250.00000000000003, -12.77142579784011
25, 250.00000000000003, -12.278200064905212
29.999999999999996, 250.00000000000003, -11.75168214904591
35, 250.00000000000003, -11.213888772650265
40, 250.00000000000003, -10.68133031579977
45, 250.00000000000003, -10.165818997189668
50, 250.00000000000003, -9.67552784922583
55, 250.00000000000003, -9.215967566857962
59.99999999999999, 250.00000000000003, -8.790766215223488
65, 250.00000000000003, -8.402245058780233
70, 250.00000000000003, -8.05182402003571
75.00000000000001, 250.00000000000003, -7.740297567247174
80, 250.00000000000003, -7.468016436415208
85, 250.00000000000003, -7.235002056208596
90, 250.00000000000003, -7.041012590548732
95, 250.00000000000003, -6.885573203377408
100, 250.00000000000003, -6.767978507792924
105, 250.00000000000003, -6.6872719130043095
110, 250.00000000000003, -6.6422044570995435
114.99999999999999, 250.00000000000003, -6.631174558387576
119.99999999999999, 250.00000000000003, -6.652149937891839
125.00000000000001, 250.00000000000003, -6.702573935884577
130, 250.00000000000003, -6.779260899574186
135, 250.00000000000003, -6.878289679878055
140, 250.00000000000003, -6.994910865978412
145.00000000000003, 250.00000000000003, -7.123492035851051
150.00000000000003, 250.00000000000003, -7.257534684887541
155, 250.00000000000003, -7.389803326582482
160, 250.00000000000003, -7.512605842331739
164.99999999999997, 250.00000000000003, -7.61824736286227
170, 250.00000000000003, -7.6996428533068055
175.00000000000003, 250.00000000000003, -7.751019539714155
180, 250.00000000000003, -7.7685861830665734
185, 250.00000000000003, -7.751019539714155
190, 250.00000000000003, -7.6996428533068055
195.00000000000003, 250.00000000000003, -7.61824736286227
200, 250.00000000000003, -7.512605842331739
205, 250.00000000000003, -7.389803326582482
210, 250.00000000000003, -7.257534684887541
215, 250.00000000000003, -7.123492035851051
220, 250.00000000000003, -6.994910865978412
225, 250.00000000000003, -6.878289679878055
229.99999999999997, 250.00000000000003, -6.779260899574186
235, 250.00000000000003, -6.702573935884577
239.99999999999997, 250.00000000000003, -6.652149937891839
245.00000000000003, 250.00000000000003, -6.631174558387576
250.00000000000003, 250.00000000000003, -6.642204457099544
255, 250.00000000000003, -6.68727191300431
260, 250.00000000000003, -6.767978507792924
265, 250.00000000000003, -6.885573203377408
270, 250.00000000000003, -7.041012590548732
275, 250.00000000000003, -7.235002056208596
280, 250.00000000000003, -7.468016436415206
285, 250.00000000000003, -7.740297567247172
290.00000000000006, 250.00000000000003, -8.05182402003571
295, 250.00000000000003, -8.402245058780233
300.00000000000006, 250.00000000000003, -8.790766215223488
305, 250.00000000000003, -9.215967566857957
310, 250.00000000000003, -9.67552784922583
315, 250.00000000000003, -10.165818997189668
320, 250.00000000000003, -10.68133031579977
325, 250.00000000000003, -11.213888772650265
329.99999999999994, 250.00000000000003, -11.751682149045898
335.00000000000006, 250.00000000000003, -12.278200064905212
340, 250.00000000000003, -12.77142579784011
345, 250.00000000000003, -13.203938699827358
350.00000000000006, 250.00000000000003, -13.544861849344723
355, 250.00000000000003, -13.76437443261352
360, 250.00000000000003, -13.840300817221927
0, 255, -10.59508068927758
5, 255, -10.568788244279245
10, 255, -10.491181531429486
14.999999999999998, 255, -10.36591256641376
20, 255, -10.198576859145716
25, 255, -9.996104566560657
29.999999999999996, 255, -9.766110714453891
35, 255, -9.516314280932455
40, 255, -9.254091170022273
45, 255, -8.98617953412186
50, 255, -8.718522331237228
55, 255, -8.456215349277233
59.99999999999999, 255, -8.203525825496934
65, 255, -7.963951500854819
70, 255, -7.740297567247174
75.00000000000001, 255, -7.534756468466356
80, 255, -7.348981560279935
85, 255, -7.1841499432604286
90, 255, -7.041012590548732
95, 255, -6.919931602287846
100, 255, -6.820905419312795
105, 255, -6.743583437279344
110, 255, -6.6872719130043095
114.99999999999999, 255, -6.650933510627192
119.99999999999999, 255, -6.63318340023851
125.00000000000001, 255, -6.632285543558034
130, 255, -6.646153662533873
135, 255, -6.672362284365119
140, 255, -6.708173977055202
145.00000000000003, 255, -6.750589094664519
150.00000000000003, 255, -6.796423597715721
155, 255, -6.842418340785526
160, 255, -6.885379323493513
164.99999999999997, 255, -6.922342887312851
170, 255, -6.950753456713519
175.00000000000003, 255, -6.968635625637067
180, 255, -6.974739072233438
185, 255, -6.968635625637067
190, 255, -6.950753456713519
195.00000000000003, 255, -6.922342887312851
200, 255, -6.885379323493513
205, 255, -6.842418340785526
210, 255, -6.796423597715721
215, 255, -6.750589094664519
220, 255, -6.708173977055202
225, 255, -6.672362284365119
229.99999999999997, 255, -6.646153662533873
235, 255, -6.632285543558034
239.99999999999997, 255, -6.633183400238508
245.00000000000003, 255, -6.650933510627192
250.00000000000003, 255, -6.68727191300431
255, 255, -6.743583437279344
260, 255, -6.820905419312794
265, 255, -6.919931602287846
270, 255, -7.041012590548732
275, 255, -7.1841499432604286
280, 255, -7.348981560279933
285, 255, -7.534756468466356
290.00000000000006, 255, -7.740297567247174
295, 255, -7.963951500854822
300.00000000000006, 255, -8.203525825496934
305, 255, -8.456215349277233
310, 255, -8.718522331237228
315, 255, -8.98617953412186
320, 255, -9.254091170022273
325, 255, -9.516314280932455
329.99999999999994, 255, -9.766110714453891
335.00000000000006, 255, -9.996104566560657
340, 255, -10.198576859145716
345, 255, -10.36591256641376
350.00000000000006, 255, -10.491181531429486
355, 255, -10.568788244279245
360, 255, -10.59508068927758
0, 260, -8.832621882204135
5, 260, -8.8220814352727
10, 260, -8.790766215223488
14.999999999999998, 260, -8.739575537131092
20, 260, -8.669947195384973
25, 260, -8.583773828622526
29.999999999999996, 260, -8.483300012428977
35, 260, -8.371010759434728
40, 260, -8.249521347411445
45, 260, -8.121476333539864
50, 260, -7.989462918398916
55, 260, -7.855941125775364
59.99999999999999, 260, -7.723191006876658
65, 260, -7.593275473715754
70, 260, -7.468016436415208
75.00000000000001, 260, -7.348981560279935
80, 260, -7.237479016187871
85, 260, -7.134557917408398
90, 260, -7.041012590548732
95, 260, -6.957389328038936
100, 260, -6.883994758511401
105, 260, -6.820905419312794
110, 260, -6.767978507792924
114.99999999999999, 260, -6.724864117735827
119.99999999999999, 260, -6.69101952761869
125.00000000000001, 260, -6.665726287662293
130, 260, -6.6481109363257005
135, 260, -6.637170142266494
140, 260, -6.631800891657869
145.00000000000003, 260, -6.63083600539513
150.00000000000003, 260, -6.6330847734026435
155, 260, -6.637377856788137
160, 260, -6.6426148898617665
164.99999999999997, 260, -6.647812506243822
170, 260, -6.652149937891839
175.00000000000003, 260, -6.655009022244423
180, 260, -6.656005507654098
185, 260, -6.655009022244423
190, 260, -6.652149937891839
195.00000000000003, 260, -6.647812506243822
200, 260, -6.6426148898617665
205, 260, -6.637377856788137
210, 260, -6.6330847734026435
215, 260, -6.63083600539513
220, 260, -6.631800891657869
